cnpj_fornecedor;nome_fornecedor;cod_produto_xml;descricao_produto_xml;id_sistema_sugerido;descricao_sistema_sugerida;CONFIRMAR_ID_SISTEMA
45141688000168;SUPER SUPPLY DISTRIBUIDORA LTDA;61943;APAGADOR QUADRO BRANCO C/SUPORTE MAGNET;1011805;APAGADOR QUADRO BRANCO PILOT;1011805
45141688000168;SUPER SUPPLY DISTRIBUIDORA LTDA;59896;APAGADOR QUADRO BRANCO C/IMA AZUL;1011805;APAGADOR QUADRO BRANCO PILOT;1011805
63401665000127;BECHARA SULEIMAN E CIA LTDA;758632;TOALHA NOBRE NATURAL 74240 81X150 BANHAO 124 PEROLA 2PC;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;673426;BRILHEX ALKLIN PISO M ALVEJADO 40X67 FD/24 PT/3 ALK-7042;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;738248;MAFRATEX PANO DE COPA DIA A DIA REF 027 1069002;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;665353;BUETTNER TOALHA BANHAO ACIMA 500GR.SORTIDO CX20PC 83230;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;763304;PANTENE OLEO CAP 95ML MILAGROSO QUERATIN;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;759564;ANAMARIA ESCOVA DE CABELO ALMOFADADA QUADRADA M C/1 REF125;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;759158;TECELAGEM SAO CRISTOVAO LENCOL ESTRELA CASAL 2,00X2,20CM BRA;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;745016;TOALHA DAKOTA 648014 81X150 BANHAO 124 PEROLA 2PC;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;764178;APPEL PROTETOR COLCHAO KING 1,93M X 2,03M + 40CM - BRANCO;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;764177;APPEL PROTETOR COLCHAO QUEEN 1,60M X 2,00M + 40CM - BRANCO;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;764833;NIAZITEX COLCHA ULTRASSONICA SICILIA 2,40 X 2,60 QUEEN VERDE;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;759320;EDRED/PORTATRAV SOLTEIRO METROPOLE MAYA BEGE 2PC;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;744934;EDRED/PORTATRAV SOLTEIRO METROPOLE CURVAS BEGE 2PC;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;764822;NIAZITEX COLCHA ULTRASSONICA SICILIA 2,80 X 2,60 KING MARFIM;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;764175;APPEL PROTETOR COLCHAO SOLTEIRO 90CM X 1,90M + 30CM - BRANCO;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;763802;MASTER PRINT PAPEL ESCOLAR 40 KG 120G/M² A4 - 50 FLS BRANCO;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;751254;BARBANTE SISAL GOMES TORCIDOS FT-400/1 1/2 130M;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;702153;NOVAPRINT CARTAO CARTAZ VD BAND 061 66X48 PT/20 FL CCV200061;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;710188;ALYNE SAB LIQ 1 LT SKIN CARE ERVA DOCE 1L 1668;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;720383;FRALDA P/BEBE BERCINHO® LISO 60CMX60CM PCT C/05UN //BRANCO;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;8757;ALGODAO FLOC BOLA BCO 25 GR PT C/40;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;10674;TAMINE ED-03 GORRO DE LA PT C/12;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;9568;TAMINE ED-02-1 LUVA DE LA PT C/12;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;759192;ALGODAO NATHY CARD HID BOLA 50 GR 5X20 11044;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;760638;CAJOVIL 362.036 BANHEIRA 20 LITROS VERDE FOFURA;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;14409;MEIAS VINNY P/BEBE PT/6 PARES REF0001 0007;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;16058;PAPEIRO AGATH 12 CABO ESM BRANCO 101;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;697488;PAPEIRO AGATH 12 CABO ESM ROSA BEBE R100;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;641255;SAB FLORA NENEN LIQ GLICERINADO 100 ML CX/12 10895;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;616876;CHUMBINHO 500 TANGA NYLON EST;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;731547;CREMER ALGODAO BOLAS CREMER 50G CX C/40 649314;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;670274;CAJOVIL 950-115 BALDE 13 LITROS MAJESTIC ROSA REAL;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;744248;CAJOVIL 950.133 BALDE 13 LITROS MAJESTIC BRANCO PEROLADO DOU;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;677994;CAJOVIL 950-125 BALDE 13 LITROS MAJESTIC BRANCO PEROLADO RS;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;677993;CAJOVIL 950-124 BALDE 13 LITROS MAJESTIC BRANCO PEROLADO AZU;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;670273;CAJOVIL 950-114 BALDE 13 LITROS MAJESTIC AZUL REAL;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;758968;PARAMOUNT LIXEIRA RATTAN 4,2 LTS BASCULANTE BRANCO 829;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;618151;ESCOBEL 70 ESCOVA P/CAB KIT BEBE REF.70;;;
63401665000127;BECHARA SULEIMAN E CIA LTDA;9569;TAMINE ED-01 SAPATO DE LA PT C/12;;;
75315333014401;ATACADAO S.A.;20024;PAPEL HIG.FOFEX SOFT FSBQ 30M;;;
75315333014401;ATACADAO S.A.;91489;DET.PO GUARANI S.PLAST;;;
75315333014401;ATACADAO S.A.;18807;AGUA SANITARIA CLORAL;;;
75315333014401;ATACADAO S.A.;19262;VASSOURA CONDOR LIMPA PISO S/CABO;;;
208316000173;L M Comercial Ltda;6908112315651;PRES. LACO FACIL 10 UNID 4.5X68CM VERMELHO REF:231589;;;
208316000173;L M Comercial Ltda;6908112315699;PRES. LACO FACIL 10 UNID 4.5X68CM PRATA REF:231593;;;
208316000173;L M Comercial Ltda;6908112315910;PRES. LACO FACIL 10 UNID 3X46CM BRANCO REF:231615;;;
208316000173;L M Comercial Ltda;8888118700546;PRES. LACO FACIL 50X850 10 UNID;1015967;LAÇO P/ PRESENTE 50X850MM;1015967
212872000113;ASA SUL INDUSTRIA E COMERCIO DE MALHAS LTDA;2671;CAMISA GOLA POLO MANGA CURTA COM PUNHO PIQUET PV AZUL MARINHO M;;;
212872000113;ASA SUL INDUSTRIA E COMERCIO DE MALHAS LTDA;2672;CAMISA GOLA POLO MANGA CURTA COM PUNHO PIQUET PV AZUL MARINHO G;;;
212872000113;ASA SUL INDUSTRIA E COMERCIO DE MALHAS LTDA;2674;CAMISA GOLA POLO MANGA CURTA COM PUNHO PIQUET PV AZUL MARINHO XG;;;
212872000113;ASA SUL INDUSTRIA E COMERCIO DE MALHAS LTDA;2720;CAMISA GOLA POLO MANGA CURTA COM PUNHO PIQUET PV CINZA G;;;
212872000113;ASA SUL INDUSTRIA E COMERCIO DE MALHAS LTDA;2769;BABYLOOK GOLA POLO MANGA CURTA COM PUNHO PIQUET PV BRANCO G;;;
212872000113;ASA SUL INDUSTRIA E COMERCIO DE MALHAS LTDA;2794;BABYLOOK GOLA POLO MANGA CURTA COM PUNHO PIQUET PV AZUL MARINHO G;;;
212872000113;ASA SUL INDUSTRIA E COMERCIO DE MALHAS LTDA;6241;BABYLOOK GOLA POLO MANGA CURTA COM PUNHO PIQUET PV BRANCO GG;;;
212872000113;ASA SUL INDUSTRIA E COMERCIO DE MALHAS LTDA;2673;CAMISA GOLA POLO MANGA CURTA COM PUNHO PIQUET PV AZUL MARINHO GG;;;
2884314000120;RAFAEL & DANTAS LTDA;46370;FITA EURO 24X50 PP32 COLORIDO PRETA;;;
2884314000120;RAFAEL & DANTAS LTDA;57019;FITA EURO 24X50 PP32 COLORIDO BRANCA;;;
2884314000120;RAFAEL & DANTAS LTDA;46621;OFF STICK MARCADOR ADESIVO OFF PAPER;;;
2884314000120;RAFAEL & DANTAS LTDA;58397;TESOURA ONDA MULT BL 21,5CM 2413028;;;
2884314000120;RAFAEL & DANTAS LTDA;50887;BLOCO BRW 38X51 PAST SORT C/4 50F BA3850;;;
2884314000120;RAFAEL & DANTAS LTDA;4448;TEMPERA GUACHE 15ML ACRILEX 6 COR 2020;78910737;TEMPERA GUACHE 15ML VERDE BANDEIRA;78910737
2884314000120;RAFAEL & DANTAS LTDA;10842;TINTA GUACHE KOALA 15ML C/6 CORES 4001;;;
2884314000120;RAFAEL & DANTAS LTDA;58872;ESPETO CHURRASCO BAMBU VABENE 50UNI 25CM;;;
2884314000120;RAFAEL & DANTAS LTDA;42116;APLICADOR WESTERN TAG PINOS TAG-88;;;
2884314000120;RAFAEL & DANTAS LTDA;42379;COLA SILICONE MAKE+ ARTESAO 60ML 6009;;;
2884314000120;RAFAEL & DANTAS LTDA;25019;ORGANIZADOR DE CHAVES C/100 WALEU 281;;;
2884314000120;RAFAEL & DANTAS LTDA;2903;GRAMPO TRILHO ACC P/PASTA C/50 UN;;;
2884314000120;RAFAEL & DANTAS LTDA;5763;ETIQUETA FITACREL F05 50X30MM FRISADA;;;
2884314000120;RAFAEL & DANTAS LTDA;37561;APONT LEO&LEO METAL CHANFRAD 4207;;;
2884314000120;RAFAEL & DANTAS LTDA;5044;TINTA ACRILEX TEC 37M FOS 4140 519 BCO;;;
2884314000120;RAFAEL & DANTAS LTDA;19951;TINTA ACRILEX PVA 37ML 3240 503 AZ CELES;;;
2884314000120;RAFAEL & DANTAS LTDA;24277;TINTA ACRILEX PVA 37ML 3240 825 AZ COUNT;;;
2884314000120;RAFAEL & DANTAS LTDA;5034;TINTA ACRILEX TEC 37M FOS 4140 517 LARAN;;;
2884314000120;RAFAEL & DANTAS LTDA;44837;FITA EURO 36X50 ECOPACK 10;;;
2884314000120;RAFAEL & DANTAS LTDA;4584;TINTA ACRILEX PVA 37ML 3240 573 OCR OURO;;;
2884314000120;RAFAEL & DANTAS LTDA;48108;FITA EURO 24X50 PP33 TRANSPARENTE;;;
2884314000120;RAFAEL & DANTAS LTDA;5654;VERNIZ ACRILEX VITRAL 100ML 8110 500;;;
2884314000120;RAFAEL & DANTAS LTDA;23813;FITA EURO DUPLA FACE 12X30 DPF740;;;
2884314000120;RAFAEL & DANTAS LTDA;46936;ROLO CONDOR P/ESPUMA 988 4CM;;;
2884314000120;RAFAEL & DANTAS LTDA;30210;PAPEL OFF PAPER COUCHE 170G A4 50F BR;;;
2884314000120;RAFAEL & DANTAS LTDA;29953;PAPEL CREPOM RIDET MAIS CO 48X2M MR;;;
2884314000120;RAFAEL & DANTAS LTDA;46167;TELA P/PINTURA 20X30 SOUZA MDF 8104;;;
2884314000120;RAFAEL & DANTAS LTDA;51059;TELA P/PINTURA 30X30 SOUZA MDF 8108;;;
2884314000120;RAFAEL & DANTAS LTDA;46166;TELA P/PINTURA 18X24 SOUZA MDF 8102;;;
2884314000120;RAFAEL & DANTAS LTDA;56507;T.N.T 100X140 JC DECOR VERMELHO;;;
2884314000120;RAFAEL & DANTAS LTDA;59038;DISPLAY ACRINIL A4 VERTICAL LUXO;;;
2884314000120;RAFAEL & DANTAS LTDA;29968;CARTOLINA D.FACE RIDET 20FLS BR;;;
2884314000120;RAFAEL & DANTAS LTDA;34527;ARQ MORTO ALAPLAST PRATICO OFFICE VERDE;;;
2884314000120;RAFAEL & DANTAS LTDA;48273;ARQ MORTO ALAPLAST PRATICO OFFICE CINZA;;;
2884314000120;RAFAEL & DANTAS LTDA;24014;PAPEL MADEIRA KRAFT BIGNARDI 66X96 C/100;;;
2884314000120;RAFAEL & DANTAS LTDA;32346;BOBINA PRIME POUCH P/PLAST 340X60MM;;;
2884314000120;RAFAEL & DANTAS LTDA;2369;ESPIRAL 07MM COPY ART OF PC/100UN TRANSP;;;
2884314000120;RAFAEL & DANTAS LTDA;29944;PAPEL CREPOM RIDET MAIS CO 48X2M AM;;;
2884314000120;RAFAEL & DANTAS LTDA;52933;ESTILETE BAZZE LARGO B4002 BLIST;;;
2884314000120;RAFAEL & DANTAS LTDA;22068;FITA EURO 24X50 PP32 COLORIDO VERDE;;;
2884314000120;RAFAEL & DANTAS LTDA;17975;FITA EURO 24X50 PP32 COLORIDO AMARELO;;;
2884314000120;RAFAEL & DANTAS LTDA;44839;FITA EURO 36X10 ECOPACK 10;;;
2884314000120;RAFAEL & DANTAS LTDA;17635;FITA 3M SCOTCH 3777 18X50;;;
2884314000120;RAFAEL & DANTAS LTDA;43619;PASTA PARA MATRICULA CADERNUS VERDE;;;
2884314000120;RAFAEL & DANTAS LTDA;43620;PASTA PARA MATRICULA CADERNUS AMARELA;;;
2884314000120;RAFAEL & DANTAS LTDA;46219;PASTA PARA MATRICULA CADERNUS ROSA;;;
2884314000120;RAFAEL & DANTAS LTDA;1435;LAPIS ESTACA C/12 ACRILEX 9110 520 PR;;;
2884314000120;RAFAEL & DANTAS LTDA;4450;TEMP GUACHE 250G ACRILEX 2023 505 AMA OU;;;
2884314000120;RAFAEL & DANTAS LTDA;4460;TEMP GUACHE 250G ACRILEX 2023 511 VD BAN;;;
2884314000120;RAFAEL & DANTAS LTDA;4451;TEMP GUACHE 250G ACRILEX 2023 501 AZ TUR;;;
2884314000120;RAFAEL & DANTAS LTDA;51801;MASSA DE MODELAR KOALA 12 COR SOFT 2034;;;
2884314000120;RAFAEL & DANTAS LTDA;4452;TEMP GUACHE 250G ACRILEX 2023 520 PRETO;;;
2884314000120;RAFAEL & DANTAS LTDA;38929;FITA FIXA FORTE 3M 24X2M INTERNO;1033452;FITA FIXA FORTE 3M 24X1,5M COZINHA;1033452
2884314000120;RAFAEL & DANTAS LTDA;38972;FITA FIXA FORTE 3M 24X1.5M BANHEIRO;1033452;FITA FIXA FORTE 3M 24X1,5M COZINHA;1033452
2884314000120;RAFAEL & DANTAS LTDA;58713;FITA FIXA FORTE 3M 12X1.4M EXTREME;;;
2884314000120;RAFAEL & DANTAS LTDA;13581;FITA FIXA FORTE 3M 109 12X1.5M INTERNO;;;
2884314000120;RAFAEL & DANTAS LTDA;4459;TEMP GUACHE 250G ACRILEX 2023 507 VM FO;;;
2884314000120;RAFAEL & DANTAS LTDA;37921;COLA SILICONE JOCAR 60ML DP60 4314;;;
2884314000120;RAFAEL & DANTAS LTDA;11719;NOTEFIX 3M NFX7 76X102 100F AMARELO;;;
2884314000120;RAFAEL & DANTAS LTDA;11696;NOTEFIX 3M NFX3 38X50 100F AMARELO 4BL;;;
2884314000120;RAFAEL & DANTAS LTDA;38845;ELASTICO MERCUR N18 100PC SUPER AM;1029914;ELASTICO MERCUR N18 1200 UNIDADES FINA;1029914
2884314000120;RAFAEL & DANTAS LTDA;6235;COLA POLAR ISOPOR 90G;;;
2884314000120;RAFAEL & DANTAS LTDA;25434;COLA FORTFIX BRANCA 500G;;;
2884314000120;RAFAEL & DANTAS LTDA;25435;COLA FORTFIX BRANCA 1KG;;;
2884314000120;RAFAEL & DANTAS LTDA;46330;CAD JANDAIA 32F FLEX PAUT DUPLA AZ 65477;;;
2884314000120;RAFAEL & DANTAS LTDA;39183;REGUA LEO&LEO 30CM FLEX SORT 4365;;;
2884314000120;RAFAEL & DANTAS LTDA;4683;REGUA ACRIMET 15CM REF 511;;;
2884314000120;RAFAEL & DANTAS LTDA;4462;TEMP GUACHE 250G ACRILEX 2023 531 MARROM;;;
2884314000120;RAFAEL & DANTAS LTDA;4461;TEMP GUACHE 250G ACRILEX 2023 519 BRANCO;;;
2884314000120;RAFAEL & DANTAS LTDA;5718;COLA FORTFIX ISOPOR 40G;;;
2884314000120;RAFAEL & DANTAS LTDA;34525;ARQ MORTO ALAPLAST PRATICO OFFICE AMAREL;;;
2884314000120;RAFAEL & DANTAS LTDA;34523;ARQ MORTO ALAPLAST PRATICO OFFICE AZUL;;;
2884314000120;RAFAEL & DANTAS LTDA;34526;ARQ MORTO ALAPLAST PRATICO OFFICE VERMEL;;;
2884314000120;RAFAEL & DANTAS LTDA;3495;PAPEL CAMURCA ART FLOC PC/25 AZUL ROYAL;;;
2884314000120;RAFAEL & DANTAS LTDA;3504;PAPEL CAMURCA ART FLOC PC/25 VD BANDEIRA;;;
2884314000120;RAFAEL & DANTAS LTDA;3499;PAPEL CAMURCA ART FLOC PC/25 BRANCO;;;
2884314000120;RAFAEL & DANTAS LTDA;3492;PAPEL CAMURCA ART FLOC PC/25 AMARELO;;;
2884314000120;RAFAEL & DANTAS LTDA;3509;PAPEL CAMURCA ART FLOC PC/25 PRETO;;;
2884314000120;RAFAEL & DANTAS LTDA;3505;PAPEL CAMURCA ART FLOC PC/25 VERMELHO;;;
2884314000120;RAFAEL & DANTAS LTDA;29969;CARTOLINA D.FACE RIDET 20FLS VM;;;
2884314000120;RAFAEL & DANTAS LTDA;21794;PAPEL DUPLEX VMP MASTER BRILHO C/20 AM;21794;PAPEL DUPLEX VMP MASTER PRINT;21794
2884314000120;RAFAEL & DANTAS LTDA;18209;PAPEL PARANA VMP 80X100 120G 10F;;;
2884314000120;RAFAEL & DANTAS LTDA;30690;CARTOLINA D.FACE RIDET 20FLS AMA CAN;;;
2884314000120;RAFAEL & DANTAS LTDA;56925;CARTOLINA D.FACE REIPEL 20FLS PRETO;;;
2884314000120;RAFAEL & DANTAS LTDA;45642;TINTA MASTERPRINT EPSON 70ML YELLOW 544;;;
3021917000241;MARIA LUCIANA FERREIRA PAULINO LTDA;AVAR.0102;ACRILICO PRETO AVARIA ACX 1000 2M X 1M X 2MM;;;
3021917000241;MARIA LUCIANA FERREIRA PAULINO LTDA;AVAR.0003;ACRILICO CRISTAL AVARIA ACX 000 2M X 1M X 3MM;;;
4522065000158;FORTALEZA DISTRIBUICAO E LOGISTICA LTDA;7275;PILHA ELETRONICA V13GA BLISTER CAR 5X2UN CAR 5X2 UND;;;
6891147000103;GALETOS COMERCIAL LTDA;3508;SUI - COPA LOMBO SOBREPALETA COOPAVEL CX +-22KG;1210;SUI - COPA LOMBO SOBREPALETA SADIA;1210
6891147000103;GALETOS COMERCIAL LTDA;116;BOV - BIFE DO VAZIO FRIBOI CX +- 28 KG;;;
6891147000103;GALETOS COMERCIAL LTDA;155;LING TOSC SUINA SEARA 5 KG CX 20KG;;;
6891147000103;GALETOS COMERCIAL LTDA;151;LING CALABRESA SEARA 2,5 KG CX 15 KG;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;52102242;FILTRO DE AR DO AR COND. ONIX/COB/CRUZ;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;93344704;ADITIVO P/RADIADOR;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;98551028;FLUIDO FREIO DOT4 LV 200ML;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;2.0331;LIMPA AR CONDICIONADO;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;13508023;FILTRO DO AR CONDICIONADO - CRUZE/ONIX;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;26241944;ELEMENTO DO FILTRO DE AR - ONIX G2;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;93316245;FILTRO DE COMBUSTIVEL COR/CEL/ONIX/COB;10422;FILTRO DE COMBUSTIVEL FRONTIER;10422
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;12616850;VEDADOR DO BUJAO DO CARTER ONIX/S10;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;25206966;FILTRO DE OLEO DO MOTOR - CRU/S10/TRACK;;;
7158926000159;KRAUTOP VEICULOS E PECAS LTDA;G8553886;LUBRIFICANTE SINTETICO P/ MOTOR  5W-30 DEXOS1 GEN3;;;
7228042000123;ABC DISTRIBUIDORA S/A;994;SB 050 CANARIO 066X096 MILLENIUM;;;
7228042000123;ABC DISTRIBUIDORA S/A;1373;OS 060 064X088 PAPERFECT;;;
7228042000123;ABC DISTRIBUIDORA S/A;327;COPY CB BCO CLEAN 54 066X096;;;
7228042000123;ABC DISTRIBUIDORA S/A;9828;COPY CF AZUL CLEAN 52 066X096;;;
7228042000123;ABC DISTRIBUIDORA S/A;10607;REFIL TINTA F6370 PRETO 1,1 LT;1026394;REFIL TINTA F6370 PRETO 1,1 LT;1026394
7228042000123;ABC DISTRIBUIDORA S/A;10297;KIT CCH OUTDOOR 090 1,50X200M DESIGN MAT;;;
7228042000123;ABC DISTRIBUIDORA S/A;6703;VINIL IMP CLEAR GLOSS 3840 1,06X50M(FI);;;
7228042000123;ABC DISTRIBUIDORA S/A;12053;REFIL TINTA F6370 CIANO 1,1 LT (FI);1026393;REFIL TINTA F6370 CIANO 1,1 LT;1026393
7228042000123;ABC DISTRIBUIDORA S/A;15632;REFIL TINTA F6470 AMARELO 1,6LT;;;
7228042000123;ABC DISTRIBUIDORA S/A;15630;REFIL TINTA F6470 CIANO 1,6LT;;;
7228042000123;ABC DISTRIBUIDORA S/A;15631;REFIL TINTA F6470 MAGENTA 1,6LT;;;
7228042000123;ABC DISTRIBUIDORA S/A;15633;REFIL TINTA F6470 PRETO HDK 1,6LT;;;
7228042000123;ABC DISTRIBUIDORA S/A;16932;LONA 440G 3,20X50 1000X1000 GL F.PRE(ID);;;
7228042000123;ABC DISTRIBUIDORA S/A;16939;LONA 440G 3,20X50 1000X1000 MT F.PRE(ID);;;
7228042000123;ABC DISTRIBUIDORA S/A;13620;LONA 440G 1,60MX50M MATTE F.PRETO(ID);;;
7228042000123;ABC DISTRIBUIDORA S/A;10557;PONTEIRAS DE 5/8 BRANCA;;;
7228042000123;ABC DISTRIBUIDORA S/A;10554;PONTEIRAS DE 3/4 BRANCA PCT C/100 UN;;;
7228042000476;ABC DISTRIBUIDORA S/A - FORTALEZA;6163;CCH 115 066X096 FIT GLOSS;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;65283;***TBL LENOVO TAB M11 128GB 11 CANETA+CASE;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;46402;***TEC USB MULTIMIDIA GT V3 PRETO;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;71825;***SSD 240GB GET SATA BULK;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;64512;***MOUSE S FIO GT COMPACT 3 PRETO;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;71828;***SSD 480GB GET SATA BULK;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;63283;***HEADPHONE BT GT GO BRANCO;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;63284;***HEADPHONE BT GT GO AZUL;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;58579;***MEM DDR3 4GB 1600 GT BULK;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;66445;***MEM DDR3 8GB 1600 GT;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;66639;***FONTE 500W ATX BC BULK;;;
7272825005335;TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA;67358;***TEC USB SLIM TCN 950 PRETO;;;
23439441005582;ARMAZEM MATEUS SA - CD MARACANAU;464330;PAPEL CHAMEQUINHO A4 120G 40KG 50F;1004498;PAPEL CHAMEQUINHO A4 BRANCO 210MM X 297MM 75G;1004498
23439441005582;ARMAZEM MATEUS SA - CD MARACANAU;30845;PAPEL CHAMEQUINHO A4 ROSA 100F;1004498;PAPEL CHAMEQUINHO A4 BRANCO 210MM X 297MM 75G;1004498
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;607126;Garrafa de Tinta Epson T504222 BR Ciano 6.000 Paginas para EcoTank L4150 L4160 L4260 L6161 L6171 L6191 L6270 L14150;1037692;GARRAFA DE TINTA EPSON 504;1037692
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;607118;Garrafa de Tinta Epson T504122 BR Preta 7.500 Paginas para EcoTank L4150 L4160 L4260 L6161 L6171 L6191 L6270 L14150;1037692;GARRAFA DE TINTA EPSON 504;1037692
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;574210;Roteador Mercusys Wireless Dual Band AC1200 MR30G Giga;1024045;ROTEADOR MERCUSYS WIRELESS N 300 MBPS;1024045
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;597791;Roteador TP Link Wireless AX1800 Dual Band EX220;1027190;ROTEADOR TP LINK WIRELESS N 300MBPS;1027190
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;571211;Calculadora Cientifica Casio FX 82LACW ClassWiz;1024250;CALCULADORA CIENTIFICA;1024250
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;610194;alculadora de Mesa Casio 12 Digitos MX 120B Acabamento Metalizado;1006660;CALCULADORA DE MESA C 208;1006660
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;365351;Pilha Recarregavel Elgin AAA Palito 1000mah 4 Unidades;;;
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;614459;Mouse Logitech Bluetooth M196 Grafite;;;
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;614190;Mouse Maxprint Wireless Oriente Off White;;;
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;598798;Roteador Mercusys Wireless N 300Mbps MW301R;1024045;ROTEADOR MERCUSYS WIRELESS N 300 MBPS;1024045
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;530026;Cartucho HP 667 Colorido Original 3YM78AB Para HP Deskjet 2376 2776 6476 5076 5276;;;
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;598801;Camera de Seguranca Tp Link Tapo TC60 Wi Fi FHD;1018889;CAMERA DE SEGURANCA INTELBRAS WI-FI HD IC3;1018889
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;609102;Camera de Seguranca Interna Ezviz C1C B Wi Fi FHD Audio Bidirecional Branca;1018889;CAMERA DE SEGURANCA INTELBRAS WI-FI HD IC3;1018889
24073694000589;CIL   COMERCIO DE INFORMATICA LTDA;581305;Roteador Mercusys Wireless Dual Band AX1500 MR60X;1024045;ROTEADOR MERCUSYS WIRELESS N 300 MBPS;1024045
29092232000107;TERRA DO SOL DISTRIBUIDORA DE PAPELARIA E ESCRITORIO LTDA;9201321;CANETA GEL 0.8 CX/12UN TRIGEL BRANCA CIS;;;
29092232000107;TERRA DO SOL DISTRIBUIDORA DE PAPELARIA E ESCRITORIO LTDA;914144;HIDROCOR COLOR 06 CORES PASTEL COMPACTOR;;;
29092232000107;TERRA DO SOL DISTRIBUIDORA DE PAPELARIA E ESCRITORIO LTDA;914143;HIDROCOR COLOR 12 CORES PASTEL COMPACTOR;;;
29092232000107;TERRA DO SOL DISTRIBUIDORA DE PAPELARIA E ESCRITORIO LTDA;9068788;PINCEL FILETE ARTISTICO PC/12UN (409-000) CONDOR;;;
29092232000107;TERRA DO SOL DISTRIBUIDORA DE PAPELARIA E ESCRITORIO LTDA;9058734;PINCEL FILETE ARTISTICO PC/12UN (409-0) CONDOR;;;
