key;cEAN;cProd;xProd;maxPrice
7892327542768;7892327542768;93745;SOPRANO PROG HORARIO SEMANAL RAS-41 52 PROG;113
7892327517001;7892327517001;94082;SOPRANO CONTATOR CS(T)-012-10-220VCA-12A-(1NA);53.25
7892327542478;7892327542478;92729;SOPRANO DR INTERRUPTOR BIPOLAR 40A DRS2-040A;92.25
7898544552382;7898544552382;487252;Roteador Mercusys Wireless N 300Mbps MW301R;78.07
4897098684535;4897098684535;563820;RoteadoR Tp Link Wireless MU MIMO AC1300 EC225 G5;167.55
7897013533778;7897013533778;187682;Calculadora de Mesa Elgin 8 Digitos MV4131;33.74
4549526611421;4549526611421;553077;Calculadora de Mesa Casio 12 Digitos MS 20UC Neon Pink;42.66
7898544550791;7898544550791;445428;Repetidor TP Link Wireless AC Dual Band 750Mbps RE200;180.55
6935364050719;6935364050719;445444;Adaptador Wireless TP Link USB Nano N 150Mbps TL WN725N;64.66
97855187673;97855187673;584479;Mouse Logitech Bluetooth M240 Grafite;70.28
97855187710;97855187710;584495;Mouse Logitech Bluetooth M240 Rose;70.28
50;;50;SOLVENTE STREAMLINE FLUSH 1L - SUN CHEMICAL;298
7898505142898;7898505142898;65153;COPO 200ML C/100 UN TRANSPARENTE - PP;4.7995
7899014654322;7899014654322;670278;CAJOVIL 953-115 LIXEIRA COM PEDAL FOFURA 6,5 LITROS MAJESTIC;34.95
7899014654285;7899014654285;670276;CAJOVIL 951-115 BACIA 15 LITROS MAJESTIC ROSA REAL;31.55
7899014655251;7899014655251;676488;CAJOVIL 962-115 ORGANIZADOR INF C/ALCA 5.6 LT MAJESTIC REAL;36.6
7899014660965;7899014660965;716495;CAJOVIL 828-115 CESTO INFANTIL FOFURA 41 LITROS MAJESTIC ROS;61.42
7896549031734;7896549031734;653761;PROTETOR DE COLCHAO AMERIC LISO BAMBI 70X1,30 31734;22.85
37896033261143;37896033261143;641513;LILLO 628831 KIT EVOLUTION PRIMEIROS PASSOS - MENINA CX/6;52.09
7891899201714;7891899201714;770293;CAPA ANATOMICA RBB SEREIA CIA EST. P/ BEBE CONFORTO E CARRIN;27.3
7896549044864;7896549044864;745821;FRALDA P/BEBE LUXO BABY TOOTH LD LISO 70CMX70CM;12.12
7896549027690;7896549027690;637655;TOALHA INC LUXO EST FEM 70X1.10 PT/3 27690;17.2
7908131468221;7908131468221;765268;FRALDA P/BEBE LUXO INCO EST C/BAINHA 67CMX70CM PV PT/5;24.75
7896549093732;7896549093732;752652;FRALDA P/BEBE LUXO INCOMFRAL ESTAMPADO C/BAINHA 67CMX70CM PC;23.8
7896549039297;7896549039297;636115;FRALDA INC ESPECIAL EST FEMININA 70X70 PT/5 39297;14.4
7908131467620;7908131467620;761080;TOALHA FRALDA QUADRICULADA C/CAPUZ DE CANTO ESTAMPADO BABY J;23.3
7908131457089;7908131457089;752605;TOALHA C/CAPUZ DE CANTO BUBLIM MALHA PLUSH LISA C/FORRO FRAL;19.45
7896549040934;7896549040934;686747;TOALHA FRALDA PINTEEBORDE 70X1,10 PT/3 40934;15.78
7891899004056;7891899004056;762327;FRALDA 70X68 CM C/3 UN LT NATURE RBB BORDA;24.27
7891899016752;7891899016752;699469;TOALHA BOQUINHA 32X32 CM C/2 UN CARICIA;5.75
7908131467903;7908131467903;764057;CUEIRO BERCINHO MIMO ESTAMPADO 50CMX80CM PCT C/03UN //FEMINI;13.7
7891899004193;7891899004193;762325;PANO DE BOCA 20X40 CM LT NATURE BEG SOFT C/2 UN (3C);13.36
7891899324956;7891899324956;711628;COBERTOR RBB EST. 90X1,10 M REI. ENCAN. 324905;26.73
7908131429901;7908131429901;731130;CUEIRO BERCINHO ESTAMPADO 50CMX80CM PCT C/03UN //FEMININO;15.03
7898703173267;7898703173267;688722;MUTUAL PM-2 ESCOVA PARA LIMPEZA DE BICO E/OU MAMADEIRA;3.4
7896699024334;7896699024334;649343;LOLLY 7054-01 RS KIT CABELO OCEANO ROSA BL 1 KT;15.34
7896699031561;7896699031561;703444;LOLLY 6111-01 N CH 100% SILICONE RT1 N;11.02
7898392880385;7898392880385;617755;MEIAS BEBE HUGUINHO BEBE RN 0 A 3 MESES PT/6 0004 REF05;16.15
7908131456259;7908131456259;754282;JOGO DE LENCOL C/ELASTICO AMERICANO BUBLIM MALHA ESTAMPADO/L;32.12
7891899431753;7891899431753;715330;KIT C/3 CALCINHAS P CARICIA MALHAS 431705;11.67
7891899012716;7891899012716;765568;ROSQUINHAS CARICIA PROTETORAS DE SEIO C/2 UN;8.85
7898703176367;7898703176367;753767;MUTUAL XB-23-02 - PANTUFAS DE BEBE, 100% POLIESTER, CO;8.9
7898703170600;7898703170600;675238;MBABY AB-651 KIT MANICURE P/BEBE C/3 PCS;9.15
7898703177784;7898703177784;747843;MUTUAL 0243 KIT C/2 SERINGAS PARA ASPIRACAO NASAL C/2 PCS;11.2
17896227650711;17896227650711;677175;COTTONBABY ABS P/SEIOS MAMAE 12X12 650711;7.84
7891899085840;7891899085840;759792;KIT HASTE FLEXIVEL DENGO BABY C/3 CX. X 48 UNIDADES (144 UNI;4.86
7891290688671;7891290688671;766508;SELENE MEIA RECEM NASCIDO - SAPATINHO C/ APLIQUES 1003.001;17.1
7898703176350;7898703176350;753696;MUTUAL XB-23-01 - PANTUFAS DE BEBE, 100% POLIESTER, CO;9.6
7898703179450;7898703179450;769935;MUTUAL 4063-1 - FAIXA DE CABELO 100% POLIESTER;4.05
7898703179467;7898703179467;769937;MUTUAL 4063-3 - FAIXA DE CABELO 100% POLIESTER;5.6
7898703179511;7898703179511;769936;MUTUAL 4063-2 - FAIXA DE CABELO 100% POLIESTER;3.8
7898703179528;7898703179528;769940;MUTUAL 4063-6 - FAIXA DE CABELO 100% POLIESTER;5.15
7898567672289;7898567672289;712604;AVILA KIT 1097 CASACO SUEDINE C/ORELHA;34.25
7898567670407;7898567670407;22390;AVILA KIT 1056 PAGAO C/3 PCS PEQUET;16.44
7897372124402;7897372124402;767375;KDINHO PAGAO BORDADO COM 03 PECAS KDINHO;13.05
7898567670490;7898567670490;626557;AVILA KIT 1060 PAGAO FEMININO C/4 PCS;32.88
7898948014707;7898948014707;700414;IAZE CONJ. BODY C/MANGA LONG/CURTA FEM/MASC BABY FIOS;35.8
7899834402363;7899834402363;764759;PIJAMA ESTAMP.INVERNO P/G / FEMININO / P;20.93
7899834432155;7899834432155;764755;MACACAO C/ZIPER SUED.COLOR C/SILK RN/G / BRANCO / RN;22.88
7899834466716;7899834466716;764414;MACACAO SUED.C/SILK PE REVERSIVEL P/G / VERDE LIMAO F / P;27.45
7899834463555;7899834463555;759583;VESTIDO TRES MARIAS M/M COM PINGENTE P/G / SORTIDO / M;21.08
6951137649966;6951137649966;769811;MUTUAL ZH996 - PRENDEDOR DE BICO DE PLASTICO, EM POLIESTER E;7.98
7899917315016;7899917315016;759337;LA VIERE CORTINA 24X16 VOIL COM CORTA LUZ COLLORS ROSA;73.09
2670;;2670;VL I 0300X1000X2000 ACRILICO AZ AZUL 21;205.73
7890000032674;7890000032674;3267;RIBBON TDW108 110X74 (CERA);10
7896243104468;7896243104468;26364;BALAO SAO ROQUE 7 LISO CAFE BRASIL;8.52
7503002941676;7503002941676;39973;PERFURADOR JOCAR 2FUROS P/20F 93020;15.46
39971;;39971;LIVRO TILI ATA NUMERADAS 200FL 233552;23.46
7897256242208;7897256242208;34174;LAPIS DE COR LEO&LEO SEXT ECOL C/12 4220;2.59
7897975050733;7897975050733;35158;GRAMPEADOR MAXPRINT METAL MX-G20C 714465;7.08
8300222524233;8300222524233;54860;PISTOLA HAVESUR P/COLA QUENTE GRA PT-036;19.64
29778;;29778;PAPEL ALMACO CADERNUS C/PAUTA;1.92
7891634048697;7891634048697;57285;ENV FILIMAIL 229X324 C/50U BCO 4870;18.1
7896009761997;7896009761997;7220;PILHA ALCALINA PQ AA CART C/6UND LV6 PG4 CAR 6 UND;17.78
7896009762000;7896009762000;7221;PILHA ALCALINA PALITO AAA CAR C/6 L6 PG4 CAR 6 UND;17.88
3629;;3629;BOV - CAPA DE FILE VALENCIO CONG. CX +- 22KG;29.9
3172;;3172;SUI - COPA LOMBO SOBREPALETA COGRAN CX 20KG;22.9
3659;;3659;FGO - FILE DE PEITO (MEIO PEITO) JAGUAR 2KG CX 20KG;18.59
6173;;6173;CCH 170 066X096 DESIGN GLOSS;381.08
838;;838;OS 180 066X096 CHAMBRIL;173.3
4187;;4187;OS 240 066X096 A.ALVURA;240.72
46930;;46930;CARTOLINA D.FACE 48X66 AMARELO;0.836
7890000469401;7890000469401;46940;CARTOLINA D.FACE 48X66 ROXO;0.836
7898563360746;7898563360746;8672;ENVELOPE SACO OURO SCRITY 31X41 C/100UN;82.06
7908214753640;7908214753640;61967;BLOCO ADESIVO 38X50 C/04X50FLS COLOR;2.4552
7897975038939;7897975038939;5272;BLOCO ADESIVO 38X50 C/04X050FLS NEON COL;4.136
4902505355776;4902505355776;47;MARCADOR QUADRO BRANCO REC.PILOT VERM;11.792
4902505355769;4902505355769;132;MARCADOR QUADRO BRANCO REC.PILOT PRETO;11.792
46942;;46942;CARTOLINA D.FACE 48X66 VERDE CLARO;0.8923
46932;;46932;CARTOLINA D.FACE 48X66 AZUL CELESTE;0.8923
7891334101241;7891334101241;32479;PALITO ESCOLAR C/100UN REDONDO NATURAL;4.268
23581;;23581;PAPEL VELUDO VMP 40X60 25FLS VERDE MUSGO;33.352
7898048135159;7898048135159;23579;PAPEL VELUDO VMP 40X60 25FLS AZUL ESCURO;37.224
7898775181986;7898775181986;65062;PAPEL ESCOLAR 40 KG A-4 C/200 FLS BRANCO;22.133333
46944;;46944;CARTOLINA D.FACE 48X66 VERMELHO;0.8444
46929;;46929;CARTOLINA D.FACE 48X66 PRETO;0.8444
7891027233532;7891027233532;40089;LIVRO ATA TILIBRA C/100 FLS NUM. PEPPER;11.968
7898119103698;7898119103698;32807;PAPEL FOTO BRILHANTE 120G A-4 C/20FLS BR;5.94
P077490;;P077490;BOBINA P TACOGRAFO DIGITAL TIPO FITA;34.32
LPG0151;;LPG0151;MEIA ALGEMA DUPLA BLACK MEDIA  FIXACAO DE ILUMINACAO;7.5
1660;;1660;TINTA SOLVENTE BS3 YELLOW 2L - MIMAKI;950
1659;;1659;TINTA SOLVENTE BS3 MAGENTA 2L - MIMAKI;950
1658;;1658;TINTA SOLVENTE BS3 BLACK 2L - MIMAKI;950
1657;;1657;TINTA SOLVENTE BS3 CYAN 2L - MIMAKI;950
7891027120597;7891027120597;120596;LVO ATAS S/MARGEM 100F 7891027120597 PC/5;49.27
7896326933213;7896326933213;25053;CARBONO 01 FACE AZUL 100 FLS;39.9871
17213;;17213;HELANQUINHA ULTRALEVE BRANCO 1,10 100% POLIESTER;28.19
4570;;4570;DOP DRY LISO UV BRANCO 100% POLIESTER;41.07
7898937856493;7898937856493;770630;TEXTIL ARTE COLCHA AMALFI SUPER KING - 100 POLIESTER;190.63
7898567670292;7898567670292;10652;AVILA KIT 1351 MANTA FUSTAO R28;19.18
7899834448279;7899834448279;752075;KIT RECEM NASCIDO PM/RN SORTIDO RN.;37.32
7899014643272;7899014643272;633613;CAJOVIL 855-096 CESTO 44 LTS URSO RS BEBE TRASLUCIDO;68.95
7898971945146;7898971945146;760876;BABY CLUB TOALHA PREMIUM 120 T320013;13.71
7897372124426;7897372124426;709579;KADU BOLSA POPULAR G 601;28.35
7899014661320;7899014661320;716471;CAJOVIL 819-029 ORGANIZADOR INFANTIL COM ALCA 5,6 LITROS LFO;33.18
7891800617320;7891800617320;684471;CREMER ALGODAO FACE LISA 50UN CREMER CX C/24 SACOS 617320;8.12
7899014661085;7899014661085;716483;CAJOVIL 803-018 BACIA INFANTIL 15 LITROS LFOF ROSA CLARO;31.5
7898910720117;7898910720117;600068;ARCA PLASTICA COLHER PLASTICA MULTIUSO GD VGT REF011;2.48
7896893106850;7896893106850;702295;PAPEIRO AGATH 12 CABO BAQ ROSA BEBE 685;33.84
7898012498556;7898012498556;669334;PETITA 7920-RS KIT BANHO CHERIE (ROSA) CX C/12;18.59
7899014634959;7899014634959;760637;CAJOVIL 362.016 BANHEIRA 20 LITROS ROSA BEBE;18.9
7908131462410;7908131462410;763343;CUEIRO BUBLIM PETIT ESTAMPADO 1,00MX80CM ROLINHO C/03UN //BO;39.25
7791293032481;7791293032481;697566;REXONA DEO AER 150ML W.INVISIB CX/12 203824;11.96
7896044995739;7896044995739;700989;GB DESODORANTE AEROSOL BLANC VANILLA 150 ML CX/12 051340146;11.61
7896017708311;7896017708311;22482;SH FLORA NENEN 200 ML CAB CACHEADOS CX/12 10683;9.63
7896017710581;7896017710581;22485;LAVANDA FLORA NENEN 200 ML CX/12 10804;10.9
7898777410251;7898777410251;769919;MUTUAL BL-2502 - KIT BROCHES EM FERRO, COM 4 TAMANHOS DIFERE;5.4
7896512959836;7896512959836;744826;GRANADO SAB 250 ML LIQ BEBE CALEND;21.71
7891010249939;7891010249939;721035;JOHNSONS HIPOGLOS TRANSPARENTE 30G 109983;20.68
7896056405332;7896056405332;54402;LAVA ROUPA LIQ. URCA;27.9
7896221600241;7896221600241;75186;LAVA ROUPA LIQ.DRAGAO AZUL;29.9
7896098903032;7896098903032;29941;AMAC.ROUPA YPE INTENSO;12.9
7896110008653;7896110008653;56936;PAPEL HIG.PERSONAL VIP FDAQ L12P11;17
7896056402768;7896056402768;16306;AMAC.ROUPA URCA FLORAL 133;16.9
7896056402751;7896056402751;27437;AMAC.ROUPA URCA BRISA 130;18.9
7898123121176;7898123121176;90355;AMACIANTE ROUPA JUA LAVANDA;19.9
7896056402744;7896056402744;46227;DESINF.URCA LAVANDA;13.9
17898031170041;17898031170041;82464;SABAO PDC BEM TE VI GLIC.LIMAO;81.9
17898031170010;17898031170010;78736;SABAO PDC BEM TE VI COMUM;63.9
6905202405407;;6905202405407;PRES. SACOLA TRANSP. C/ ALCA 16X8X18,5CM REF:240540;7
6905202405414;;6905202405414;PRES. SACOLA TRANSP. C/ ALCA 21X11X22CM REF:240541;13
6927012506471;;6927012506471;PRES. SACOLA C / 1 UNID 20X15X30CM C/ VISOR REF:250647;7
6908112315637;;6908112315637;PRES. LACO FACIL 10 UNID 2.6X46CM VERDE REF:231587;3
6927012509571;;6927012509571;PRES. LACO FACIL 10 UNID 2.6X46CM VERMELHO REF:250957;3
1546835;;1546835;CHAPAS PLASTICAS DE POLIESTIRENO, SEM SUPORTE;199
7908832400254;7908832400254;57465;SACOLA SCRITY 22,5X31,5X10 VERDE NEON;3.24
7908832400094;7908832400094;58277;SACOLA SCRITY 22,5X31,5X10 AMARELA NEON;3.24
7908832400131;7908832400131;58276;SACOLA SCRITY 22,5X31,5X10 LARANJA NEON;3.24
7909107701281;7909107701281;48315;SACOLA CROMUS KRAFT 21,5X15X8;1.26
7908832400179;7908832400179;58275;SACOLA SCRITY 22,5X31,5X10 ROSA NEON;3.24
7908832400216;7908832400216;58274;SACOLA SCRITY 22,5X31,5X10 ROXO NEON;3.24
7909107791800;7909107791800;7461;SACO CROMUS 20X29 C/50 INCOLOR 11300220;8.12
7896647080511;7896647080511;59975;SACO GALA 58X89 METAL C/25 702 VERMELHO;71.89
7896647026304;7896647026304;59976;SACO GALA 58X89 METAL C/25 704 OURO;71.89
7899613363786;7899613363786;21333;SACO CROMUS TR 45X59 C/25 SORT 11200617;31.87
7896647088340;7896647088340;43193;SACO GALA 43X59 C/50 1222-209 PRINCESS;61.89
7896647013380;7896647013380;59974;SACO GALA 58X89 C/25 595 LINHO RUST PRAT;71.89
7908470031391;7908470031391;59122;SACO GALA PEROLA 43X59 C/50 284 URSINHOS;61.89
7908470027165;7908470027165;59125;SACO GALA PEROLA 43X59 C/50 282 TOYS;61.89
7908470025758;7908470025758;57873;SACO GALA 43X59 C/50 1222-386 PRIMAVERA;61.89
7896647025444;7896647025444;31901;SACO GALA 43X59 C/50 1222-700;62.08
7896647024287;7896647024287;31723;SACO GALA 30X45 C/50 1200-704 OURO;27.44
7908470025819;7908470025819;57875;SACO GALA 43X59 C/50 1222-387 SWEET ROSE;61.89
7896647023327;7896647023327;52649;SACO GALA 30X45 C/50 1200-597 LINHO VM;27.44
7908470031308;7908470031308;59141;SACO GALA 30X45 C/50 201 REINO ENCANTADO;30.09
7896647024249;7896647024249;31722;SACO GALA 30X45 C/50 1200-700 PRATA;27.44
7908470025789;7908470025789;57848;SACO GALA 30X45 C/50 1200-387 SWEET ROSE;30.09
7896647068175;7896647068175;29208;SACO GALA 30X45 C/50 1200-136 BALOONS;30.09
7909107623019;7909107623019;50976;SACO CROMUS 30X44 C/50 MET/PER INF SORT;34.99
7908470027141;7908470027141;59142;SACO GALA PEROLA 30X45 C/50 282 TOYS;30.09
7891027158224;7891027158224;158224;RASCUNHO C/SERRILHA 80F 7891027158224 PC/20;15.44
7898563367837;7898563367837;58278;SACOLA SCRITY 16,4X1,0X8,5 VERDE NEON;2.12
7898619860640;7898619860640;58128;SACOLA LC 17,5X8,5X21,5 KRAFT BIC 0640;1.38
7898563364836;7898563364836;58283;SACOLA SCRITY 14,5X16,0X8,0 ROSA BEBE;1.68
7898563367790;7898563367790;58279;SACOLA SCRITY 16,4X1,0X8,5 ROXO NEON;2.12
7898619860503;7898619860503;59792;SACOLA LC 13,5X8X16 KRAFT AZB REF:0503;1.38
7898619860657;7898619860657;59793;SACOLA LC 17,5X8,5X21,5 KRAFT AZB 0657;1.55
7898563365505;7898563365505;58284;SACOLA SCRITY 14,5X16,0X8,0 VERDE CLARO;1.68
7898563367677;7898563367677;58282;SACOLA SCRITY 16,4X1,0X8,5 AMARELA NEON;2.12
7898563364720;7898563364720;58286;SACOLA SCRITY 14,5X16,0X8,0 AMARELA;1.68
7898563367714;7898563367714;58281;SACOLA SCRITY 16,4X1,0X8,5 LARANJA NEON;2.12
7898619860701;7898619860701;58132;SACOLA LC 17,5X8,5X21,5 KRAFT PINK 0701;1.55
7898619860756;7898619860756;58136;SACOLA LC 17,5X8,5X21,5 KRAFT VD BA 0756;1.38
7898563367752;7898563367752;58280;SACOLA SCRITY 16,4X21,0X8,5 ROSA NEON;2.12
7898936754448;7898936754448;46879;TESOURA ACO INOX BRW BLISTER 21CM;5.3
7897256233701;7897256233701;39490;PERFURADOR JOCAR 1FURO P/06F 93070;6.19
42230;;42230;T.N.T 140X50 DUBFLEX 40GR/M2 L VERMELHO;1.24
42239;;42239;T.N.T 140X50 DUBFLEX 40GR/M2 L VD BANDE;1.24
42227;;42227;T.N.T 140X50 DUBFLEX 40GR/M2 L BRANCO;1.13
42241;;42241;T.N.T 140X50 DUBFLEX 40GR/M2 L MARROM;1.07
42231;;42231;T.N.T 140X50 DUBFLEX 40GR/M2 L ROSA;1.07
7898915936322;7898915936322;42232;T.N.T 140X50 DUBFLEX 40GR/M2 L PINK;1.07
42236;;42236;T.N.T 140X50 DUBFLEX 40GR/M2 L AZ ROYAL;1.07
42237;;42237;T.N.T 140X50 DUBFLEX 40GR/M2 L AZ CLARO;1.07
7894494687525;7894494687525;52231;CAD JANDAIA 10.1 160F UNIV CD FLOW 68752;10.35
7894494687914;7894494687914;50603;CAD JANDAIA 10.1 160F CD STELLA 68791;10.35
53094;;53094;CANETA ESF BAZZE 1.0 SIX AZ 653402;0.45
7898572603537;7898572603537;50382;PASTA PARA MATRICULA CADERNUS AZUL;0.71
7898619860015;7898619860015;59798;SACOLA LC 13,5X8X16 KRAFT NAT 0015;1.1
7898619865898;7898619865898;58148;SACOLA LC 20X15,5X25 KRAFT NAT 5898;1.38
58149;;58149;SACOLA LC 23,5X10X31,5 KRAFT NAT 0046;1.48
9000000108615;9000000108615;CAST9966;ACRILICO VERDE ACX 575 2M X 1M X 2MM;273.36
9900003233188;9900003233188;AVAR.4365;ACRILICO AVARIA ROSA ACX 908 2M X 1M X 2,4MM;171.39
71753;;71753;BOMBA AGUA MOTOR 0071753;563.1
35287;;35287;ACRILICO 1,05X2,05M 0,20 ORANGE 266A-2.0;249.9
25371;;25371;ACRILICO 1,05X2,05 TRANSPARENTE 02 MM @;249.9
24769;;24769;PELICULA DE VINIL AUTOADESIVA PROMOCIONAL;13.9
25360;;25360;CHAPAS PLAST POLIEST 1,05MX2,05M ESPE 2,4 PRETO;199
3673;;3673;FGO - COXA C/SOBRE FRANGAO CX 20KG;9.5
10585;;10585;CABO PARA BANNER 19MMX1,20CM 3/4;85
6440;;6440;PONTEIRAS DE 7/8 PRETA;17
10698;;10698;CCH 170 064X090 DESIGN GLOSS;381.46
7899555691480;7899555691480;72052;***KIT GAMER TEC+MOU+HEADSET+MOUSEPAD GT BR;115
7899555692098;7899555692098;72358;***MOUSE S FIO SILENCE BC GET;50
7899555688374;7899555688374;63406;***MOUSE GAMER GT NEBULA;75
7899555688855;7899555688855;64528;***MOUSE S FIO GT WSL 2 BC;29
7899555692388;7899555692388;72393;***HEADPHONE BT MAX PRETO GET;79
7899555687599;7899555687599;60474;***HEADSET GAMER GT ASTRA;69
7899555692319;7899555692319;72439;***FONTE 230W ATX COM CABO GET BULK;46
7899555690896;7899555690896;71868;***GARRAFA TERMICA GET COLORS 350ML ROSA CL;63
7899555690889;7899555690889;71867;***GARRAFA TERMICA GET COLORS 350ML PTO;63
7899555690902;7899555690902;71869;***GARRAFA TERMICA GET COLORS 350ML AZ CL;63
7899555690919;7899555690919;71870;***GARRAFA TERMICA GET COLORS 350ML AZ ES;63
7898948807699;7898948807699;61742;LAPIS PRETO HB BRW C/144 UN ECOLOGICO;25.7598
7891040134519;7891040134519;513;FITA EMP.PAPEL LISO 3M - 18 X 50 SCOTCH;18.392
7897424082223;7897424082223;8515;CANETA MARCADOR CD PILOT 1.0 PRETA;6.776
7896231700122;7896231700122;1013;BRASCOPLAST STANDARD 75G;5.7
7898286940195;7898286940195;64257;GLITTER ESCOLAR PCT C/12 X 03GRS AZ ESCU;6.7613
7898286940140;7898286940140;64254;GLITTER ESCOLAR PCT C/12 X 03GRS PRATA;6.7613
7899400529524;7899400529524;47304;SACO PRESENTE 89X120 ROMANT/FEMIN C/25;95.7173
7899233357257;7899233357257;47300;SACO PRESENTE 89X120 BB/JUVEN/INFAN C/25;172.8881
64867;;64867;EVA PLACA GLITTER 40X48 ROSA CLARO;2.023
64864;;64864;EVA PLACA GLITTER 40X48 VERMELHO;2.023
7898286940157;7898286940157;64255;GLITTER ESCOLAR PCT C/12 X 03GRS OURO;6.7613
41808;;41808;FITA DUPLA FACE ADELBRAS TRANSP.12 X 30;4.84
7898286940225;7898286940225;64262;GLITTER ESCOLAR PCT C/12 X 03GRS ROXO;6.7613
7898286940171;7898286940171;64261;GLITTER ESCOLAR PCT C/12 X 03GRS VERM;6.7613
7898286944223;7898286944223;64266;GLITTER ESCOLAR PCT C/12 X 03GRS LILAS;6.7613
7898286940256;7898286940256;64263;GLITTER ESCOLAR PCT C/12 X 03GRS LARANJA;6.7613
7897476614670;7897476614670;55947;LAMINA ESTILETE ESTREITO TUBO C/10UN;2.5167
7898680035749;7898680035749;185712;CAD MAXIMA CD ECOLOGIC      10X1 4X160FL;42.39
7897775204015;7897775204015;386211;LACO FACIL MAKE 28MM FIO OURO SORT  10UN;3.39
7897775205012;7897775205012;386273;LACO FACIL MAKE 45MM FIO OURO SORT  05UN;3.87
7897256262091;7897256262091;390020;PISTOLA LEOARTE P/COLA GROSSA       4369;19.98
7899440955468;7899440955468;15281;SACOLA CROMUS PAPEL LISO AZ ROY MED 10UN;25.98
7899440954935;7899440954935;15280;SACOLA CROMUS PAPEL LISO AZ ROY PEQ 10UN;21.45
15318;;15318;SACOLA CROMUS PAPEL LISO RS GOLD GDE 10U;37.62
15317;;15317;SACOLA CROMUS PAPEL LISO RS GOLD MED 10U;25.98
15316;;15316;SACOLA CROMUS PAPEL LISO RS GOLD PEQ 10U;21.45
403005;;403005;TNT BOBINA 40G. 1,40X50M AZUL CLARO;53.86
97855102355;97855102355;470660;Mouse Logitech USB M90 Preto;32.3
97855124180;97855124180;479179;Mouse Logitech Wireless M170 Preto/Cinza;54.65
7893095739107;7893095739107;620459;Caixa de Som Lity B13A 10W Bluetooth IPX6 Azul;64.49
7893095739084;7893095739084;620416;Caixa de Som Lity B13P 10W Bluetooth IPX6 Preto;64.49
4895229100572;4895229100572;521884;Fone de Ouvido Philips TAUE101WT/00 com Fio e Microfone Branco;25.73
10343943865;10343943865;501271;Garrafa de Tinta Epson T534120 AL Preta 6.000 Paginas para EcoTank M1120 M1180 M3180 M3170 M2170 M2120 M2140;52.62
7896700403592;7896700403592;9060324;LAPIS COR  12 CORES GDE BASICO RED REC PIRILAMPO;1.49
7896700403936;7896700403936;9074390;GIZ DE CERA 12 CORES FINO 48G SERELEPE ECOLE;1.97
7898003768200;7898003768200;9087116;COLA ISOPOR   90G CX/12UN BAMBINI;42
7908623702338;7908623702338;914060;CAD.BROCHURAO FLEX 60FLS FANTASY PERFIL;3.89
7908623701966;7908623701966;913745;CAD.BROCHURAO FLEX 60FLS SPEED PERFIL;3.89
7897256261537;7897256261537;9079067;PINCEL CHATO ESCOLAR REF.815-10 PC/12 LEOELEO;10.47
7898613210908;7898613210908;9062946;APONTADOR SIMPLES  PT/100UN RETANG BRW;18
7908704512214;7908704512214;65198;TESOURA ESC. BRW 13CM PRETA;1.39
7897464700644;7897464700644;2608;MASSA MODELAR 06 CORES 60GRS DELTA;1.6328
7891191529677;7891191529677;5144;PAPEL ESCOLAR SENNINHA C/100 FLS BRANCO;5.3631
47102;;47102;PASTA ESCOLAR MATRICULA COR ROSA;0.8444
47100;;47100;PASTA ESCOLAR MATRICULA COR AZUL;0.8444
44412;;44412;PAPEL DUPLEX 48 X 66 VERMELHO;1.2888
44411;;44411;PAPEL DUPLEX 48 X 66 VERDE BANDEIRA;1.2888
4000195001024;4000195001024;195;CANETA BIC CRISTAL MEDIA 1.0 COR AZUL;0.6666
7898685640221;7898685640221;54998;LIVRO MOV.CAIXA 1/4 C.FLEXIVEL C/100FLS;5.0662
7897424082230;7897424082230;8530;CANETA MARCADOR CD PILOT 1.0 VERMELHA;6.7993
7891027234799;7891027234799;234796;PEDIDO 1/32 PEQ 50F 7891027234799 PC/20;20.39
7898086995555;7898086995555;64523;FITA LISA 20MM X 30M VERDE ESCURO;4.9041
7898086999010;7898086999010;64531;FITA LISA 30MM X 30M VERDE ESCURO;6.8657
7896303601197;7896303601197;1685;GRAMPO INDUSTRIAL ACC 23/08 CX 1000 UN;5.324
6927012505818;;6927012505818;IMP. PORTA CARTAO C/CORDAO C/ROLLER CLIP C/ 12 UNID;48
6927012505825;;6927012505825;IMP. PORTA CARTAO C/CORDAO C/ROLLER CLIP C/ 12 UNID C/ORELHA;48
6927012505849;;6927012505849;IMP. CORDAO P/ CRACHA C/12 UNID REF:250584;6
6927012505924;;6927012505924;IMP. CORDAO P/ MOTO LISO C/ 12 UNID REF:250592;18
6975276231165;;6975276231165;ME. PORTA CARTAO/CRACHA C/10PCS;20
2678;;2678;CAMISA GOLA POLO MANGA CURTA COM PUNHO PIQUET PV VERDE BANDEIRA P;42.8
35417;;35417;ENV SCRITY OF 162X229 75G C/100 SOF723;20.47
7896740801044;7896740801044;25612;ENV SCRITY OF 114X162 S/RPC 63G 1000UN;7.13
53096;;53096;CANETA ESF BAZZE 1.0 SIX PT 653396;0.45
46315;;46315;FITA EURO 24X50 PP32 COLORIDO VERMELHA;5.08
22032;;22032;FITA EURO 24X50 PP32 COLORIDO AZUL;5.08
7899320301033;7899320301033;22068;FITA EURO 24X50 PP32 COLORIDO VERDE;5.08
7897237363922;7897237363922;34116;PASTA OF FINA DAC POLIPR ECONO 501PP-RS;1.67
7897237363908;7897237363908;34115;PASTA OF FINA DAC POLIPR ECONO 501PP-LL;1.67
